DATA,SRAG,PNEUMONIA,INSUFICIENCIA RESPIRATORIA,SEPTICEMIA,AVC,CARDIOPATIA,CHOQUE CARDIOPATICO,AVC (COVID),INFARTO (COVID),INFARTO,SUBITA,INDETERMINADA,DEMAIS OBITOS,COVID19
2019-05-09,0.0,56.0,13.0,31.0,16.0,4.0,4.0,0.0,0.0,14.0,0.0,1.0,82.0,0.0
2019-05-10,0.0,57.0,13.0,34.0,14.0,0.0,9.0,0.0,0.0,21.0,0.0,1.0,92.0,0.0
2019-05-11,0.0,55.0,10.0,34.0,17.0,4.0,12.0,0.0,0.0,21.0,0.0,1.0,98.0,0.0
2019-05-12,0.0,46.0,16.0,41.0,16.0,2.0,5.0,0.0,0.0,24.0,1.0,0.0,82.0,0.0
2019-05-13,0.0,47.0,10.0,40.0,16.0,3.0,7.0,0.0,0.0,22.0,0.0,0.0,90.0,0.0
2019-05-14,0.0,53.0,13.0,27.0,21.0,0.0,11.0,0.0,0.0,29.0,0.0,3.0,98.0,0.0
2019-05-15,0.0,42.0,9.0,33.0,19.0,5.0,10.0,0.0,0.0,23.0,0.0,0.0,103.0,0.0
2019-05-16,0.0,63.0,17.0,28.0,18.0,2.0,6.0,0.0,0.0,25.0,0.0,4.0,86.0,0.0
2019-05-17,0.0,62.0,16.0,34.0,13.0,1.0,5.0,0.0,0.0,18.0,0.0,0.0,97.0,0.0
2019-05-18,0.0,48.0,12.0,28.0,11.0,2.0,8.0,0.0,0.0,12.0,0.0,0.0,93.0,0.0
2019-05-19,0.0,45.0,11.0,30.0,14.0,3.0,7.0,0.0,0.0,17.0,0.0,1.0,93.0,0.0
2019-05-20,0.0,49.0,12.0,43.0,23.0,2.0,9.0,0.0,0.0,19.0,0.0,0.0,94.0,0.0
2019-05-21,0.0,49.0,15.0,32.0,22.0,3.0,11.0,0.0,0.0,28.0,0.0,1.0,98.0,0.0
2019-05-22,1.0,55.0,12.0,35.0,20.0,7.0,3.0,0.0,0.0,21.0,0.0,1.0,98.0,0.0
2019-05-23,0.0,43.0,11.0,49.0,23.0,3.0,5.0,0.0,0.0,23.0,1.0,0.0,90.0,0.0
2019-05-24,0.0,61.0,21.0,25.0,19.0,3.0,4.0,0.0,0.0,27.0,0.0,0.0,96.0,0.0
2019-05-25,1.0,38.0,10.0,42.0,9.0,4.0,5.0,0.0,0.0,26.0,0.0,0.0,86.0,0.0
2019-05-26,0.0,66.0,10.0,35.0,25.0,2.0,6.0,0.0,0.0,17.0,0.0,1.0,95.0,0.0
2019-05-27,0.0,53.0,20.0,35.0,20.0,3.0,5.0,0.0,0.0,13.0,0.0,0.0,102.0,0.0
2019-05-28,0.0,48.0,12.0,24.0,24.0,3.0,8.0,0.0,0.0,27.0,0.0,2.0,89.0,0.0
2019-05-29,1.0,43.0,16.0,43.0,16.0,4.0,4.0,0.0,0.0,20.0,0.0,0.0,74.0,0.0
2019-05-30,0.0,49.0,20.0,39.0,22.0,2.0,4.0,0.0,0.0,26.0,0.0,1.0,100.0,0.0
2019-05-31,0.0,61.0,12.0,46.0,19.0,1.0,11.0,0.0,0.0,26.0,0.0,0.0,102.0,0.0
2019-06-01,0.0,65.0,15.0,39.0,22.0,3.0,7.0,0.0,0.0,21.0,0.0,1.0,97.0,0.0
2019-06-02,0.0,51.0,10.0,34.0,28.0,3.0,4.0,0.0,0.0,20.0,0.0,0.0,101.0,0.0
2019-06-03,0.0,64.0,11.0,31.0,15.0,3.0,7.0,0.0,0.0,20.0,0.0,0.0,100.0,0.0
2019-06-04,0.0,57.0,13.0,38.0,21.0,5.0,10.0,0.0,0.0,31.0,0.0,1.0,94.0,0.0
2019-06-05,0.0,59.0,12.0,37.0,25.0,1.0,9.0,0.0,0.0,17.0,0.0,0.0,90.0,0.0
2019-06-06,0.0,59.0,14.0,37.0,14.0,1.0,7.0,0.0,0.0,23.0,0.0,1.0,104.0,0.0
2019-06-07,0.0,78.0,15.0,34.0,28.0,2.0,4.0,0.0,0.0,36.0,0.0,1.0,80.0,0.0
2019-06-08,0.0,60.0,17.0,31.0,20.0,4.0,4.0,0.0,0.0,31.0,0.0,1.0,102.0,0.0
2019-06-09,0.0,76.0,17.0,32.0,19.0,3.0,8.0,0.0,0.0,21.0,1.0,0.0,115.0,0.0
2019-06-10,2.0,66.0,11.0,40.0,24.0,3.0,6.0,0.0,0.0,39.0,0.0,0.0,95.0,0.0
2019-06-11,0.0,65.0,14.0,35.0,32.0,3.0,9.0,0.0,0.0,33.0,0.0,1.0,105.0,0.0
2019-06-12,0.0,64.0,13.0,42.0,23.0,0.0,6.0,0.0,0.0,23.0,0.0,0.0,83.0,0.0
2019-06-13,1.0,77.0,14.0,42.0,20.0,2.0,10.0,0.0,0.0,28.0,0.0,2.0,83.0,0.0
2019-06-14,2.0,71.0,17.0,33.0,17.0,1.0,6.0,0.0,0.0,29.0,1.0,0.0,87.0,0.0
2019-06-15,0.0,70.0,15.0,46.0,23.0,1.0,6.0,0.0,0.0,42.0,0.0,1.0,90.0,0.0
2019-06-16,0.0,60.0,17.0,29.0,19.0,2.0,10.0,0.0,0.0,24.0,0.0,0.0,95.0,0.0
2019-06-17,0.0,72.0,15.0,36.0,15.0,2.0,8.0,0.0,0.0,18.0,0.0,2.0,113.0,0.0
2019-06-18,1.0,78.0,21.0,39.0,23.0,0.0,8.0,0.0,0.0,21.0,0.0,0.0,81.0,0.0
2019-06-19,1.0,78.0,12.0,32.0,23.0,2.0,5.0,0.0,0.0,22.0,0.0,0.0,91.0,0.0
2019-06-20,0.0,53.0,15.0,37.0,18.0,3.0,11.0,0.0,0.0,36.0,0.0,1.0,89.0,0.0
2019-06-21,0.0,66.0,9.0,39.0,21.0,3.0,7.0,0.0,0.0,27.0,0.0,0.0,95.0,0.0
2019-06-22,0.0,86.0,13.0,41.0,22.0,4.0,6.0,0.0,0.0,21.0,0.0,2.0,96.0,0.0
2019-06-23,0.0,71.0,10.0,42.0,23.0,4.0,4.0,0.0,0.0,21.0,0.0,0.0,87.0,0.0
2019-06-24,0.0,63.0,12.0,41.0,15.0,2.0,2.0,0.0,0.0,30.0,0.0,0.0,98.0,0.0
2019-06-25,0.0,63.0,15.0,42.0,19.0,4.0,5.0,0.0,0.0,29.0,0.0,3.0,74.0,0.0
2019-06-26,0.0,71.0,14.0,37.0,19.0,5.0,6.0,0.0,0.0,35.0,0.0,0.0,96.0,0.0
